DateTime,Date,Hour,Entrances
2023-02-08 20:00:00,2023-02-08,20,328
2023-02-08 21:00:00,2023-02-08,21,268
2023-02-08 22:00:00,2023-02-08,22,124
2023-02-08 23:00:00,2023-02-08,23,19
2023-02-09 06:00:00,2023-02-09,6,219
2023-02-09 07:00:00,2023-02-09,7,156
2023-02-09 08:00:00,2023-02-09,8,268
2023-02-09 09:00:00,2023-02-09,9,322
2023-02-09 10:00:00,2023-02-09,10,372
2023-02-09 11:00:00,2023-02-09,11,455
2023-02-09 12:00:00,2023-02-09,12,325
2023-02-09 13:00:00,2023-02-09,13,325
2023-02-09 14:00:00,2023-02-09,14,356
2023-02-09 15:00:00,2023-02-09,15,345
2023-02-09 16:00:00,2023-02-09,16,389
2023-02-09 17:00:00,2023-02-09,17,326
2023-02-09 18:00:00,2023-02-09,18,445
2023-02-09 19:00:00,2023-02-09,19,273
2023-02-09 20:00:00,2023-02-09,20,259
2023-02-09 21:00:00,2023-02-09,21,266
2023-02-09 22:00:00,2023-02-09,22,87
2023-02-09 23:00:00,2023-02-09,23,23
2023-02-10 06:00:00,2023-02-10,6,151
2023-02-10 07:00:00,2023-02-10,7,100
2023-02-10 08:00:00,2023-02-10,8,258
2023-02-10 09:00:00,2023-02-10,9,243
2023-02-10 10:00:00,2023-02-10,10,293
2023-02-10 11:00:00,2023-02-10,11,274
2023-02-10 12:00:00,2023-02-10,12,328
2023-02-10 13:00:00,2023-02-10,13,305
2023-02-10 14:00:00,2023-02-10,14,366
2023-02-10 15:00:00,2023-02-10,15,328
2023-02-10 16:00:00,2023-02-10,16,349
2023-02-10 17:00:00,2023-02-10,17,318
2023-02-10 18:00:00,2023-02-10,18,244
2023-02-10 19:00:00,2023-02-10,19,173
2023-02-10 20:00:00,2023-02-10,20,210
2023-02-10 21:00:00,2023-02-10,21,173
2023-02-10 22:00:00,2023-02-10,22,98
2023-02-10 23:00:00,2023-02-10,23,38
2023-02-11 08:00:00,2023-02-11,8,347
2023-02-11 09:00:00,2023-02-11,9,382
2023-02-11 10:00:00,2023-02-11,10,412
2023-02-11 11:00:00,2023-02-11,11,485
2023-02-11 12:00:00,2023-02-11,12,553
2023-02-11 13:00:00,2023-02-11,13,410
2023-02-11 14:00:00,2023-02-11,14,358
2023-02-11 15:00:00,2023-02-11,15,359
2023-02-11 16:00:00,2023-02-11,16,379
2023-02-11 17:00:00,2023-02-11,17,289
2023-02-11 18:00:00,2023-02-11,18,288
2023-02-11 19:00:00,2023-02-11,19,396
2023-02-11 20:00:00,2023-02-11,20,358
2023-02-11 21:00:00,2023-02-11,21,108
2023-02-13 05:00:00,2023-02-13,5,7
2023-02-13 06:00:00,2023-02-13,6,188
2023-02-13 07:00:00,2023-02-13,7,162
2023-02-13 08:00:00,2023-02-13,8,233
2023-02-13 09:00:00,2023-02-13,9,297
2023-02-13 10:00:00,2023-02-13,10,297
2023-02-13 11:00:00,2023-02-13,11,315
2023-02-13 12:00:00,2023-02-13,12,287
2023-02-13 13:00:00,2023-02-13,13,322
2023-02-13 14:00:00,2023-02-13,14,329
2023-02-13 15:00:00,2023-02-13,15,378
2023-02-13 16:00:00,2023-02-13,16,432
2023-02-13 17:00:00,2023-02-13,17,449
2023-02-13 18:00:00,2023-02-13,18,418
2023-02-13 19:00:00,2023-02-13,19,307
2023-02-13 20:00:00,2023-02-13,20,340
2023-02-13 21:00:00,2023-02-13,21,276
2023-02-13 22:00:00,2023-02-13,22,157
2023-02-13 23:00:00,2023-02-13,23,17
2023-02-14 06:00:00,2023-02-14,6,281
2023-02-14 07:00:00,2023-02-14,7,189
2023-02-14 08:00:00,2023-02-14,8,268
2023-02-14 09:00:00,2023-02-14,9,361
2023-02-14 10:00:00,2023-02-14,10,334
2023-02-14 11:00:00,2023-02-14,11,403
2023-02-14 12:00:00,2023-02-14,12,237
2023-02-14 13:00:00,2023-02-14,13,274
2023-02-14 14:00:00,2023-02-14,14,332
2023-02-14 15:00:00,2023-02-14,15,322
2023-02-14 16:00:00,2023-02-14,16,362
2023-02-14 17:00:00,2023-02-14,17,389
2023-02-14 18:00:00,2023-02-14,18,359
2023-02-14 19:00:00,2023-02-14,19,301
2023-02-14 20:00:00,2023-02-14,20,326
2023-02-14 21:00:00,2023-02-14,21,274
2023-02-14 22:00:00,2023-02-14,22,119
2023-02-14 23:00:00,2023-02-14,23,21
2023-02-15 06:00:00,2023-02-15,6,184
2023-02-15 07:00:00,2023-02-15,7,129
2023-02-15 08:00:00,2023-02-15,8,234
2023-02-15 09:00:00,2023-02-15,9,256
2023-02-15 10:00:00,2023-02-15,10,343
2023-02-15 11:00:00,2023-02-15,11,299
2023-02-15 12:00:00,2023-02-15,12,279
2023-02-15 13:00:00,2023-02-15,13,268
2023-02-15 14:00:00,2023-02-15,14,344
2023-02-15 15:00:00,2023-02-15,15,310
2023-02-15 16:00:00,2023-02-15,16,386
2023-02-15 17:00:00,2023-02-15,17,432
2023-02-15 18:00:00,2023-02-15,18,472
2023-02-15 19:00:00,2023-02-15,19,353
2023-02-15 20:00:00,2023-02-15,20,321
2023-02-15 21:00:00,2023-02-15,21,232
2023-02-15 22:00:00,2023-02-15,22,151
2023-02-15 23:00:00,2023-02-15,23,14
2023-02-16 05:00:00,2023-02-16,5,26
2023-02-16 06:00:00,2023-02-16,6,171
2023-02-16 07:00:00,2023-02-16,7,140
2023-02-16 08:00:00,2023-02-16,8,215
2023-02-16 09:00:00,2023-02-16,9,297
2023-02-16 10:00:00,2023-02-16,10,342
2023-02-16 11:00:00,2023-02-16,11,373
2023-02-16 12:00:00,2023-02-16,12,272
2023-02-16 13:00:00,2023-02-16,13,287
2023-02-16 14:00:00,2023-02-16,14,298
2023-02-16 15:00:00,2023-02-16,15,317
2023-02-16 16:00:00,2023-02-16,16,381
2023-02-16 17:00:00,2023-02-16,17,324
2023-02-16 18:00:00,2023-02-16,18,343
2023-02-16 19:00:00,2023-02-16,19,257
2023-02-16 20:00:00,2023-02-16,20,268
2023-02-16 21:00:00,2023-02-16,21,214
2023-02-16 22:00:00,2023-02-16,22,92
2023-02-16 23:00:00,2023-02-16,23,13
2023-02-17 06:00:00,2023-02-17,6,134
2023-02-17 07:00:00,2023-02-17,7,94
2023-02-17 08:00:00,2023-02-17,8,206
2023-02-17 09:00:00,2023-02-17,9,206
2023-02-17 10:00:00,2023-02-17,10,233
2023-02-17 11:00:00,2023-02-17,11,227
2023-02-17 12:00:00,2023-02-17,12,307
2023-02-17 13:00:00,2023-02-17,13,282
2023-02-17 14:00:00,2023-02-17,14,238
2023-02-17 15:00:00,2023-02-17,15,253
2023-02-17 16:00:00,2023-02-17,16,285
2023-02-17 17:00:00,2023-02-17,17,237
2023-02-17 18:00:00,2023-02-17,18,193
2023-02-17 19:00:00,2023-02-17,19,136
2023-02-17 20:00:00,2023-02-17,20,142
2023-02-17 21:00:00,2023-02-17,21,95
2023-02-17 22:00:00,2023-02-17,22,61
2023-02-17 23:00:00,2023-02-17,23,21
2023-02-18 07:00:00,2023-02-18,7,17
2023-02-18 08:00:00,2023-02-18,8,211
2023-02-18 09:00:00,2023-02-18,9,235
2023-02-18 10:00:00,2023-02-18,10,305
2023-02-18 11:00:00,2023-02-18,11,360
2023-02-18 12:00:00,2023-02-18,12,352
2023-02-18 13:00:00,2023-02-18,13,366
2023-02-18 14:00:00,2023-02-18,14,373
2023-02-18 15:00:00,2023-02-18,15,369
2023-02-18 16:00:00,2023-02-18,16,378
2023-02-18 17:00:00,2023-02-18,17,358
2023-02-18 18:00:00,2023-02-18,18,310
2023-02-18 19:00:00,2023-02-18,19,248
2023-02-18 20:00:00,2023-02-18,20,221
2023-02-18 21:00:00,2023-02-18,21,89
2023-02-18 22:00:00,2023-02-18,22,1
2023-02-20 05:00:00,2023-02-20,5,9
2023-02-20 06:00:00,2023-02-20,6,38
2023-02-20 07:00:00,2023-02-20,7,34
2023-02-20 08:00:00,2023-02-20,8,133
2023-02-20 09:00:00,2023-02-20,9,176
2023-02-20 10:00:00,2023-02-20,10,174
2023-02-20 11:00:00,2023-02-20,11,258
2023-02-20 12:00:00,2023-02-20,12,246
2023-02-20 13:00:00,2023-02-20,13,238
2023-02-20 14:00:00,2023-02-20,14,237
2023-02-20 15:00:00,2023-02-20,15,290
2023-02-20 16:00:00,2023-02-20,16,273
2023-02-20 17:00:00,2023-02-20,17,324
2023-02-20 18:00:00,2023-02-20,18,297
2023-02-20 19:00:00,2023-02-20,19,225
2023-02-20 20:00:00,2023-02-20,20,202
2023-02-20 21:00:00,2023-02-20,21,152
2023-02-20 22:00:00,2023-02-20,22,74
2023-02-20 23:00:00,2023-02-20,23,8
